DTC,DTD,Time,Val,Unit,Year
QOB,MANUAL-Observed Discharge 3,2017-10-16 08:00:00,49.895,m3/sec,2017
QOB,MANUAL-Observed Discharge 3,2017-10-17 08:00:00,8.525,m3/sec,2017
QOB,MANUAL-Observed Discharge 3,2017-10-21 08:00:00,5.014,m3/sec,2017
QOB,MANUAL-Observed Discharge 3,2017-10-23 08:00:00,5.73,m3/sec,2017
QOB,MANUAL-Observed Discharge 3,2017-10-26 08:00:00,14.827,m3/sec,2017
QOB,MANUAL-Observed Discharge 3,2017-10-31 08:00:00,13.924,m3/sec,2017
QOB,MANUAL-Observed Discharge 3,2019-09-20 08:00:00,3.298,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-21 08:00:00,9.144,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-22 08:00:00,12.851,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-23 08:00:00,19.752,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-24 08:00:00,19.752,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-25 08:00:00,13.54,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-26 08:00:00,7.092,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-27 08:00:00,7.092,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-28 08:00:00,7.092,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-29 08:00:00,6.369,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-09-30 08:00:00,6.369,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-01 08:00:00,4.593,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-02 08:00:00,4.304,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-03 08:00:00,4.304,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-04 08:00:00,3.87,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-05 08:00:00,3.87,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-06 08:00:00,3.155,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-07 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-08 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-09 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-10 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-11 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-12 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-13 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-14 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-15 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-16 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-17 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-18 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-19 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-20 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-21 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-22 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-23 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-24 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-25 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-26 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-27 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-28 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-29 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-30 08:00:00,3.87,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-10-31 08:00:00,5.376,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-11-01 08:00:00,5.376,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-11-02 08:00:00,4.593,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-11-03 08:00:00,4.304,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-11-04 08:00:00,3.87,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-11-05 08:00:00,2.881,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-11-06 08:00:00,2.113,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-11-07 08:00:00,1.618,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-11-08 08:00:00,0.049,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2019-12-01 08:00:00,0.049,m3/sec,2019
QOB,MANUAL-Observed Discharge 3,2020-08-01 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-02 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-03 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-04 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-05 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-06 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-07 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-08 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-09 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-10 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-11 08:00:00,38.04,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-12 08:00:00,38.04,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-13 08:00:00,38.04,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-14 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-15 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-16 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-17 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-18 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-19 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-20 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-21 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-22 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-23 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-24 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-25 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-26 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-27 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-28 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-29 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-30 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-08-31 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-01 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-02 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-03 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-04 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-05 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-06 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-07 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-08 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-09 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-10 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-11 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-12 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-13 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-14 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-15 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-16 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-17 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-18 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-19 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-20 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-21 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-22 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-23 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-24 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-25 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-26 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-27 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-28 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-29 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-09-30 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-01 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-02 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-03 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-04 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-05 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-06 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-07 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-08 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-09 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-10 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-11 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-12 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-13 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-14 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-15 08:00:00,3.01,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-16 08:00:00,3.01,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-17 08:00:00,3.01,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-18 08:00:00,3.01,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-19 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-20 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-21 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-22 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-23 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-24 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-25 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-26 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-27 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-28 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-29 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-30 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-10-31 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-01 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-02 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-03 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-04 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-05 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-06 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-07 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-08 08:00:00,4.48,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-09 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-10 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-11 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-12 08:00:00,6.607,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-13 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-14 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-15 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-16 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-17 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-18 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-19 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-20 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-21 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-22 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-23 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-24 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-25 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-26 08:00:00,38.04,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-27 08:00:00,55.207,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-28 08:00:00,38.04,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-29 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-11-30 08:00:00,38.04,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-01 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-02 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-03 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-04 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-05 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-06 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-07 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-08 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-09 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-10 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-11 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-12 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-13 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-14 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-15 08:00:00,25.97,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-16 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-17 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-18 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-19 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-20 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-21 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-22 08:00:00,16.355,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-23 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-24 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-25 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-26 08:00:00,11.23,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-27 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-28 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-29 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-30 08:00:00,10.224,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2020-12-31 08:00:00,7.841,m3/sec,2020
QOB,MANUAL-Observed Discharge 3,2021-01-01 08:00:00,7.841,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-02 08:00:00,7.841,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-03 08:00:00,6.607,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-04 08:00:00,6.607,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-05 08:00:00,6.607,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-06 08:00:00,6.607,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-07 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-08 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-09 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-10 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-11 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-12 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-13 08:00:00,4.48,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-14 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-15 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-16 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-17 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-18 08:00:00,3.01,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-19 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-20 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-21 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-22 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-23 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-24 08:00:00,1.41,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-25 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-26 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-27 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-28 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-29 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-30 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2021-01-31 08:00:00,0.824,m3/sec,2021
QOB,MANUAL-Observed Discharge 3,2023-12-01 08:00:00,4.911,m3/sec,2023
